logical clock,global time,event type,queue length
1,1,internal,0
2,1,internal,0
3,2,internal,0
4,2,internal,0
10,3,receive,0
13,3,receive,1
14,4,receive,1
16,4,receive,0
17,5,internal,0
18,5,receive,0
19,6,send,0
20,6,send,0
21,7,internal,0
22,7,internal,0
32,8,receive,0
33,9,internal,0
41,9,receive,0
43,10,receive,0
44,10,receive,0
48,11,receive,1
49,11,receive,0
53,12,receive,1
54,12,receive,0
55,13,internal,0
56,13,internal,0
57,14,send,0
58,14,receive,0
59,15,send,0
60,15,internal,0
72,16,receive,0
73,16,receive,0
77,17,receive,1
78,17,receive,0
83,18,receive,0
84,18,internal,0
85,19,receive,1
88,19,receive,0
89,20,internal,0
90,20,send,0
91,21,internal,0
92,21,internal,0
103,22,receive,0
104,22,send,0
105,23,internal,0
106,23,receive,1
110,24,receive,1
113,24,receive,1
115,25,receive,0
120,25,receive,0
123,26,receive,0
124,26,receive,0
126,27,receive,0
130,27,receive,0
131,28,internal,0
132,28,internal,0
133,29,internal,0
134,29,internal,0
143,30,receive,0
144,30,receive,0
145,31,internal,0
150,31,receive,0
151,32,send,0
152,32,internal,0
157,33,receive,0
158,33,send,0
159,34,send,0
165,34,receive,0
166,35,receive,0
169,35,receive,0
171,36,receive,0
172,36,receive,0
173,37,internal,0
179,37,receive,0
180,38,send,0
181,38,internal,0
186,39,receive,1
187,39,receive,0
191,40,receive,0
193,40,receive,1
194,41,receive,1
195,41,receive,0
201,42,receive,0
202,42,internal,0
203,43,receive,0
204,43,internal,0
205,44,receive,1
206,44,receive,0
216,45,receive,1
217,45,receive,0
218,46,internal,0
223,46,receive,0
224,47,internal,0
225,47,internal,0
226,48,internal,0
228,48,receive,0
229,49,internal,0
230,49,internal,0
237,50,receive,0
238,50,internal,0
239,51,internal,0
248,51,receive,0
251,52,receive,0
254,52,receive,0
255,53,send,0
256,53,send,0
257,54,internal,0
264,54,receive,0
266,55,receive,0
267,55,internal,0
270,56,receive,0
273,56,receive,1
274,57,receive,1
275,57,receive,1
277,58,receive,0
278,58,internal,0
285,59,receive,0
288,59,receive,0
290,60,receive,0
293,60,receive,0
294,61,internal,0
