logical clock,global time,event type,queue length
1,0,receive,0
2,1,receive,0
3,1,send,0
4,1,internal,0
5,1,internal,0
6,2,receive,0
7,2,internal,0
8,2,internal,0
11,2,receive,0
12,3,internal,0
13,3,receive,0
14,3,internal,0
16,3,receive,0
17,4,internal,0
18,4,send,0
19,4,internal,0
21,4,receive,0
22,5,internal,0
23,5,internal,0
24,5,receive,0
25,5,send,0
26,6,send,0
27,6,internal,0
29,6,receive,0
30,6,internal,0
31,7,internal,0
32,7,internal,0
33,7,internal,0
34,7,internal,0
35,8,internal,0
36,8,send,0
37,8,internal,0
38,8,internal,0
39,9,receive,0
40,9,receive,0
44,9,receive,0
45,9,internal,0
46,10,internal,0
47,10,internal,0
48,10,internal,0
49,11,internal,0
50,11,internal,0
53,11,receive,0
54,11,internal,0
55,12,internal,0
56,12,internal,0
57,12,internal,0
58,12,internal,0
59,13,internal,0
60,13,internal,0
61,13,send,0
62,13,internal,0
63,14,send,0
64,14,send,0
65,14,internal,0
66,14,send,0
67,15,send,0
72,15,receive,0
73,15,internal,0
74,15,internal,0
75,16,send,0
76,16,internal,0
77,16,internal,0
78,16,send,0
79,17,send,0
80,17,internal,0
81,17,receive,0
82,17,internal,0
83,18,internal,0
84,18,send,0
85,18,internal,0
86,18,receive,0
87,19,internal,0
88,19,internal,0
89,19,internal,0
90,19,send,0
91,20,send,0
92,20,send,0
93,20,send,0
94,20,send,0
95,21,internal,0
101,21,receive,0
102,21,receive,0
103,21,internal,0
104,22,send,0
106,22,receive,0
108,22,receive,0
109,22,receive,0
110,23,internal,0
111,23,receive,0
112,23,send,0
113,23,internal,0
115,24,receive,0
116,24,receive,0
117,24,internal,0
118,24,internal,0
119,25,internal,0
120,25,send,0
121,25,internal,0
122,25,receive,0
123,26,internal,0
124,26,internal,0
128,26,receive,0
129,26,internal,0
130,27,send,0
131,27,send,0
133,27,receive,0
134,28,send,0
135,28,internal,0
136,28,receive,0
137,28,internal,0
138,29,receive,1
139,29,receive,0
140,29,internal,0
141,29,send,0
142,30,send,0
143,30,internal,0
144,30,receive,0
145,30,send,0
146,31,receive,0
150,31,receive,0
151,31,send,0
152,31,internal,0
153,32,receive,0
154,32,internal,0
155,32,internal,0
156,32,internal,0
158,33,receive,0
159,33,send,0
160,33,send,0
161,33,send,0
163,34,receive,0
164,34,internal,0
166,34,receive,0
167,34,send,0
168,35,send,0
170,35,receive,0
171,35,send,0
172,35,send,0
174,36,receive,0
175,36,internal,0
176,36,internal,0
177,36,receive,0
178,37,send,0
179,37,internal,0
180,37,internal,0
181,37,receive,1
182,38,receive,0
183,38,send,0
184,38,internal,0
187,38,receive,0
188,39,internal,0
189,39,internal,0
190,39,internal,0
191,39,internal,0
193,40,receive,0
194,40,receive,0
195,40,internal,0
196,40,internal,0
197,41,internal,0
198,41,receive,0
199,41,internal,0
200,41,internal,0
201,42,internal,0
202,42,internal,0
203,42,send,0
204,43,send,0
205,43,internal,0
206,43,internal,0
211,43,receive,0
212,44,receive,0
213,44,internal,0
214,44,send,0
215,44,internal,0
216,45,internal,0
217,45,internal,0
218,45,internal,0
219,45,internal,0
220,46,internal,0
221,46,internal,0
222,46,internal,0
223,46,internal,0
224,47,send,0
225,47,internal,0
226,47,send,0
227,47,internal,0
232,48,receive,0
233,48,send,0
234,48,internal,0
236,48,receive,0
237,49,receive,0
238,49,internal,0
239,49,internal,0
240,49,internal,0
242,50,receive,0
243,50,internal,0
244,50,send,0
245,50,internal,0
246,51,internal,0
247,51,internal,0
249,51,receive,0
250,51,send,0
251,52,send,0
252,52,internal,0
254,52,receive,0
255,52,internal,0
257,53,receive,0
258,53,send,0
259,53,internal,0
261,53,receive,0
262,54,internal,0
263,54,receive,0
264,54,send,0
265,54,internal,0
266,55,internal,0
267,55,internal,0
268,55,internal,0
271,55,receive,0
272,56,send,0
273,56,receive,0
274,56,internal,0
275,56,send,0
276,57,internal,0
277,57,internal,0
280,57,receive,0
281,57,send,0
282,58,internal,0
283,58,receive,0
284,58,send,0
285,58,send,0
286,59,internal,0
288,59,receive,0
289,59,receive,0
290,59,internal,0
291,60,internal,0
292,60,internal,0
295,60,receive,0
296,61,internal,0
