logical clock,global time,event type,queue length
5,1,receive,0
6,2,receive,0
7,3,send,0
17,4,receive,0
25,5,receive,1
28,6,receive,2
33,7,receive,1
34,8,receive,1
42,9,receive,2
47,10,receive,4
50,11,receive,5
54,12,receive,9
57,13,receive,9
58,14,receive,9
60,15,receive,10
61,16,receive,11
65,17,receive,11
67,18,receive,11
68,19,receive,11
69,20,receive,12
70,21,receive,15
74,22,receive,14
75,23,receive,14
78,24,receive,13
79,25,receive,12
81,26,receive,12
92,27,receive,12
99,28,receive,13
102,29,receive,13
110,30,receive,13
115,31,receive,14
116,32,receive,14
117,33,receive,16
122,34,receive,17
123,35,receive,16
124,36,receive,17
133,37,receive,18
151,38,receive,19
157,39,receive,19
158,40,receive,18
159,41,receive,20
166,42,receive,19
171,43,receive,18
180,44,receive,18
181,45,receive,18
187,46,receive,21
188,47,receive,22
189,48,receive,24
191,49,receive,24
196,50,receive,24
197,51,receive,23
205,52,receive,22
209,53,receive,22
212,54,receive,24
214,55,receive,24
218,56,receive,25
219,57,receive,26
223,58,receive,26
230,59,receive,26
237,60,receive,28
238,61,receive,27
