logical clock,global time,event type,queue length
1,0,internal,0
3,1,receive,0
5,1,receive,0
6,1,internal,0
9,2,receive,0
10,2,send,0
11,2,internal,0
12,3,internal,0
13,3,send,0
18,3,receive,1
19,4,receive,1
21,4,receive,1
22,4,receive,0
23,5,send,0
24,5,send,0
25,5,internal,0
26,6,internal,0
27,6,internal,0
28,7,internal,0
29,7,internal,0
30,7,internal,0
31,8,send,0
32,8,internal,0
33,8,send,0
34,9,internal,0
35,9,send,0
52,9,receive,0
53,10,internal,0
56,10,receive,0
57,10,send,0
58,11,send,0
59,11,internal,0
60,11,internal,0
61,12,internal,0
62,12,send,0
63,12,internal,0
64,13,send,0
74,13,receive,0
75,13,receive,0
77,14,receive,1
78,14,receive,0
82,14,receive,0
83,15,receive,1
84,15,receive,1
86,15,receive,1
88,16,receive,0
89,16,send,0
90,16,internal,0
91,17,send,0
92,17,internal,0
93,17,internal,0
94,18,send,0
95,18,send,0
96,18,internal,0
108,19,receive,0
109,19,receive,0
111,19,receive,0
112,20,send,0
113,20,internal,0
114,20,internal,0
119,21,receive,0
120,21,internal,0
121,21,send,0
122,22,internal,0
127,22,receive,0
130,22,receive,0
132,23,receive,0
133,23,receive,1
134,23,receive,0
135,24,send,0
136,24,internal,0
141,24,receive,0
142,25,internal,0
144,25,receive,1
145,25,receive,1
146,26,receive,0
147,26,internal,0
148,26,internal,0
155,27,receive,0
156,27,internal,0
157,27,internal,0
158,28,send,0
159,28,send,0
160,28,internal,0
167,29,receive,0
168,29,internal,0
169,29,internal,0
172,30,receive,1
173,30,receive,0
174,30,internal,0
175,31,internal,0
176,31,internal,0
182,32,receive,0
184,32,receive,1
185,32,receive,0
186,33,internal,0
187,33,internal,0
192,33,receive,0
194,34,receive,0
195,34,internal,0
198,34,receive,0
199,35,internal,0
200,35,internal,0
201,35,internal,0
202,36,internal,0
203,36,internal,0
211,36,receive,0
212,37,send,0
213,37,internal,0
215,37,receive,0
219,38,receive,0
220,38,receive,0
221,38,send,0
224,39,receive,0
226,39,receive,0
227,39,internal,0
230,40,receive,0
233,40,receive,0
234,40,send,0
235,41,send,0
236,41,internal,0
237,41,internal,0
241,42,receive,0
244,42,receive,0
245,42,internal,0
248,43,receive,0
249,43,internal,0
250,43,internal,0
254,44,receive,0
255,44,internal,0
256,44,send,0
257,45,internal,0
261,45,receive,0
262,45,internal,0
265,46,receive,1
266,46,receive,0
269,46,receive,1
270,47,receive,0
271,47,send,0
272,47,send,0
273,48,internal,0
280,48,receive,0
281,48,receive,1
282,49,receive,1
283,49,receive,2
285,49,receive,1
286,50,receive,0
287,50,internal,0
288,50,internal,0
289,51,internal,0
297,51,receive,0
298,51,send,0
301,52,receive,0
302,52,send,0
306,52,receive,0
307,53,internal,0
308,53,internal,0
309,53,internal,0
310,54,internal,0
311,54,send,0
312,55,internal,0
313,55,internal,0
314,55,internal,0
322,56,receive,0
323,56,send,0
324,56,internal,0
325,57,internal,0
326,57,internal,0
327,57,send,0
328,58,internal,0
329,58,send,0
330,58,send,0
341,59,receive,0
342,59,receive,0
343,59,internal,0
344,60,internal,0
345,60,send,0
346,60,internal,0
347,61,internal,0
