logical clock,global time,event type,queue length
1,0,internal,0
2,0,receive,0
3,1,receive,0
4,1,internal,0
5,1,internal,0
6,2,internal,0
7,2,internal,0
15,3,receive,0
17,3,receive,0
18,3,internal,0
21,4,receive,0
22,4,send,0
25,4,receive,0
27,5,receive,0
28,5,receive,1
29,5,receive,1
31,6,receive,0
35,6,receive,0
36,6,receive,0
38,7,receive,1
39,7,receive,1
41,7,receive,0
44,8,receive,0
45,8,internal,0
46,8,internal,0
47,9,internal,0
48,9,send,0
49,9,internal,0
50,10,send,0
51,10,send,0
60,10,receive,0
61,11,internal,0
62,11,internal,0
66,11,receive,1
67,12,receive,0
68,12,internal,0
71,12,receive,0
72,13,send,0
76,13,receive,0
77,13,internal,0
80,14,receive,0
81,14,receive,0
82,14,internal,0
86,15,receive,0
87,15,internal,0
90,15,receive,0
92,16,receive,0
94,16,receive,0
95,16,internal,0
96,17,send,0
97,17,internal,0
98,17,internal,0
99,18,send,0
100,18,internal,0
107,18,receive,0
109,19,receive,1
110,19,receive,1
112,19,receive,0
113,20,internal,0
117,20,receive,0
118,20,internal,0
119,21,internal,0
120,21,internal,0
121,21,send,0
122,22,internal,0
129,22,receive,0
132,22,receive,0
133,23,send,0
134,23,internal,0
135,23,internal,0
138,24,receive,1
139,24,receive,1
141,25,receive,0
142,25,internal,0
143,25,internal,0
144,26,internal,0
145,26,send,0
146,26,internal,0
147,27,internal,0
148,27,internal,0
158,27,receive,0
159,28,send,0
160,28,internal,0
165,28,receive,0
166,29,send,0
168,29,receive,1
169,29,receive,0
170,30,internal,0
171,30,internal,0
172,30,internal,0
178,31,receive,0
181,31,receive,0
182,31,internal,0
183,32,internal,0
184,32,send,0
185,32,internal,0
186,33,internal,0
187,33,send,0
194,33,receive,0
195,34,send,0
196,34,internal,0
197,34,internal,0
201,35,receive,0
202,35,send,0
206,35,receive,0
207,36,internal,0
208,36,internal,0
209,36,send,0
210,37,send,0
211,37,send,0
212,37,internal,0
213,38,internal,0
214,38,send,0
215,38,send,0
216,39,internal,0
217,39,send,0
230,39,receive,0
231,40,internal,0
232,40,internal,0
233,40,send,0
234,41,internal,0
239,41,receive,1
240,41,receive,0
241,42,internal,0
245,42,receive,1
246,42,receive,2
247,43,receive,1
248,43,receive,0
249,43,send,0
256,44,receive,0
257,44,send,0
258,44,internal,0
259,45,internal,0
260,45,send,0
261,45,internal,0
262,46,send,0
263,46,internal,0
271,46,receive,0
272,47,send,0
275,47,receive,0
276,48,receive,0
277,48,internal,0
278,48,send,0
279,49,send,0
280,49,send,0
281,49,send,0
288,50,receive,0
290,50,receive,0
291,50,internal,0
295,51,receive,0
296,51,receive,0
297,51,send,0
301,52,receive,0
302,52,send,0
305,52,receive,0
306,53,send,0
307,53,internal,0
308,53,internal,0
309,54,internal,0
310,54,internal,0
316,54,receive,0
318,55,receive,0
320,55,receive,0
322,55,receive,0
323,56,internal,0
324,56,send,0
329,56,receive,0
330,57,send,0
333,57,receive,0
334,57,receive,0
335,58,internal,0
339,58,receive,0
340,58,send,0
341,59,internal,0
344,59,receive,0
345,59,internal,0
348,60,receive,0
351,60,receive,0
353,60,receive,0
354,61,internal,0
