logical clock,global time,event type,queue length
1,1,internal,0
4,1,receive,0
5,2,receive,0
9,2,receive,0
10,3,receive,0
11,3,internal,0
15,4,receive,1
16,4,receive,1
18,5,receive,0
23,5,receive,1
24,6,receive,2
26,6,receive,1
27,7,receive,0
28,7,send,0
29,8,send,0
38,8,receive,0
39,9,internal,0
40,9,internal,0
41,10,internal,0
42,10,internal,0
43,11,internal,0
44,11,internal,0
56,12,receive,0
58,12,receive,0
59,13,receive,0
60,13,internal,0
65,14,receive,0
68,14,receive,0
69,15,send,0
73,15,receive,0
75,16,receive,0
77,16,receive,0
80,17,receive,0
81,17,send,0
82,18,internal,0
83,18,send,0
90,19,receive,0
92,19,receive,0
93,20,send,0
94,20,internal,0
99,21,receive,0
100,21,internal,0
105,22,receive,0
106,22,internal,0
109,23,receive,1
110,23,receive,1
113,24,receive,0
114,24,internal,0
115,25,internal,0
122,25,receive,1
123,26,receive,2
124,26,receive,1
125,27,receive,0
131,28,receive,0
132,28,send,0
133,29,send,0
134,29,send,0
135,30,internal,0
143,30,receive,1
144,31,receive,1
147,31,receive,2
149,32,receive,1
150,32,receive,1
154,33,receive,0
155,33,internal,0
156,34,internal,0
165,34,receive,0
166,35,internal,0
167,35,send,0
171,36,receive,1
172,36,receive,0
173,37,internal,0
174,37,internal,0
175,38,send,0
176,38,send,0
177,39,internal,0
188,39,receive,1
189,40,receive,0
193,40,receive,2
194,41,receive,2
195,41,receive,2
196,42,receive,1
198,42,receive,0
199,43,internal,0
200,43,send,0
211,44,receive,1
212,44,receive,1
214,45,receive,0
215,45,internal,0
216,46,internal,0
217,46,internal,0
225,47,receive,1
226,47,receive,3
227,48,receive,3
228,48,receive,4
229,49,receive,5
231,49,receive,4
232,50,receive,5
233,50,receive,6
235,51,receive,5
236,51,receive,5
241,52,receive,5
242,52,receive,4
243,53,receive,4
244,53,receive,5
248,54,receive,5
250,54,receive,4
255,55,receive,3
257,55,receive,4
258,56,receive,4
261,56,receive,3
267,57,receive,3
268,57,receive,2
271,58,receive,1
274,58,receive,0
275,59,internal,0
276,59,send,0
290,60,receive,0
292,60,receive,1
293,61,receive,0
