logical clock,global time,event type,queue length
1,1,send,0
2,1,send,0
3,2,internal,0
4,2,send,0
12,3,receive,0
13,3,internal,0
17,4,receive,0
18,4,internal,0
22,5,receive,0
23,5,internal,0
25,6,receive,0
26,6,internal,0
27,7,internal,0
28,7,internal,0
31,8,receive,0
32,8,receive,0
33,9,internal,0
34,9,receive,1
44,10,receive,0
45,10,send,0
46,11,internal,0
47,11,internal,0
48,12,internal,0
49,12,internal,0
50,13,internal,0
62,13,receive,0
63,14,internal,0
68,14,receive,0
69,15,send,0
73,15,receive,0
74,16,internal,0
75,16,internal,0
76,17,internal,0
83,17,receive,0
84,18,internal,0
85,18,receive,0
90,19,receive,1
91,19,receive,0
92,20,internal,0
93,20,send,0
94,21,internal,0
95,21,internal,0
96,22,send,0
97,22,internal,0
110,23,receive,0
111,23,internal,0
115,24,receive,0
116,24,internal,0
121,25,receive,0
123,25,receive,0
124,26,internal,0
125,26,send,0
130,27,receive,0
133,27,receive,0
134,28,internal,0
135,28,internal,0
136,29,receive,0
137,29,receive,0
138,30,internal,0
139,30,send,0
149,31,receive,0
150,31,internal,0
151,32,internal,0
156,32,receive,0
157,33,internal,0
161,33,receive,0
162,34,internal,0
163,34,send,0
164,35,send,0
171,35,receive,1
173,36,receive,0
177,36,receive,0
178,37,internal,0
182,37,receive,0
183,38,send,0
187,38,receive,0
188,39,internal,0
189,39,internal,0
193,40,receive,0
196,40,receive,1
197,41,receive,1
199,41,receive,1
202,42,receive,2
203,42,receive,2
205,43,receive,1
206,43,receive,1
212,44,receive,1
213,44,receive,0
214,45,internal,0
215,45,internal,0
216,46,internal,0
217,47,internal,0
218,47,receive,0
232,48,receive,0
233,48,receive,0
234,49,internal,0
235,49,internal,0
236,50,receive,1
241,50,receive,0
242,51,internal,0
243,51,receive,1
249,52,receive,1
251,52,receive,0
256,53,receive,0
257,53,internal,0
258,54,receive,1
262,54,receive,1
264,55,receive,0
268,55,receive,1
269,56,receive,0
270,56,send,0
271,57,internal,0
272,57,send,0
280,58,receive,0
281,58,send,0
287,59,receive,0
289,59,receive,0
291,60,receive,0
292,60,internal,0
293,61,internal,0
