logical clock,global time,event type,queue length
1,1,internal,0
8,2,receive,1
9,3,receive,1
16,4,receive,1
23,5,receive,2
26,6,receive,3
28,7,receive,4
32,8,receive,4
33,9,receive,4
37,10,receive,4
39,11,receive,3
44,12,receive,2
53,13,receive,4
58,14,receive,4
71,15,receive,3
72,16,receive,4
75,17,receive,6
78,18,receive,7
90,19,receive,7
92,20,receive,9
93,21,receive,9
94,22,receive,9
100,23,receive,8
104,24,receive,9
105,25,receive,10
111,26,receive,12
113,27,receive,14
115,28,receive,14
117,29,receive,14
119,30,receive,14
124,31,receive,15
136,32,receive,15
137,33,receive,15
143,34,receive,14
144,35,receive,14
148,36,receive,14
152,37,receive,15
153,38,receive,15
155,39,receive,16
156,40,receive,15
157,41,receive,14
158,42,receive,14
167,43,receive,13
174,44,receive,12
178,45,receive,13
179,46,receive,15
184,47,receive,14
190,48,receive,17
202,49,receive,18
211,50,receive,19
213,51,receive,20
215,52,receive,21
218,53,receive,20
226,54,receive,22
230,55,receive,25
243,56,receive,26
261,57,receive,30
262,58,receive,30
267,59,receive,32
268,60,receive,32
270,61,receive,31
