logical clock,global time,event type,queue length
1,0,internal,0
2,1,internal,0
3,1,internal,0
6,1,receive,0
7,2,send,0
11,2,receive,0
13,2,receive,0
15,3,receive,0
16,3,receive,1
17,3,receive,0
18,4,internal,0
23,4,receive,0
24,4,internal,0
26,5,receive,0
27,5,internal,0
28,5,internal,0
32,6,receive,1
33,6,receive,0
34,6,internal,0
39,7,receive,0
40,7,internal,0
41,7,internal,0
44,8,receive,0
45,8,internal,0
46,8,internal,0
47,9,send,0
48,9,internal,0
49,9,internal,0
50,10,internal,0
51,10,send,0
52,10,internal,0
63,11,receive,0
64,11,internal,0
67,12,receive,0
68,12,send,0
69,12,send,0
73,13,receive,0
74,13,internal,0
75,13,internal,0
78,14,receive,1
79,14,receive,0
83,14,receive,0
84,15,internal,0
85,15,send,0
89,15,receive,0
90,16,receive,0
91,16,internal,0
92,16,send,0
93,17,internal,0
94,17,send,0
100,17,receive,0
101,18,internal,0
102,18,internal,0
105,18,receive,0
107,19,receive,0
108,19,internal,0
111,19,receive,1
112,20,receive,0
115,20,receive,0
117,20,receive,1
118,21,receive,1
119,21,receive,0
120,21,internal,0
125,22,receive,1
126,22,receive,1
128,22,receive,0
129,23,internal,0
130,23,internal,0
131,23,internal,0
137,24,receive,0
140,24,receive,0
141,24,internal,0
143,25,receive,0
144,25,send,0
148,25,receive,0
149,26,internal,0
150,26,send,0
151,26,internal,0
152,27,send,0
153,27,send,0
154,27,send,0
155,28,internal,0
156,28,internal,0
157,28,internal,0
167,29,receive,0
168,29,internal,0
169,29,internal,0
173,30,receive,0
174,30,internal,0
178,30,receive,0
180,31,receive,0
182,31,receive,0
183,31,internal,0
184,32,internal,0
185,32,internal,0
190,32,receive,0
191,33,internal,0
192,33,internal,0
196,33,receive,0
197,34,internal,0
198,34,internal,0
199,34,internal,0
200,35,internal,0
205,35,receive,1
206,35,receive,1
208,36,receive,0
211,36,receive,0
214,36,receive,0
215,37,receive,0
216,37,internal,0
217,37,internal,0
218,38,send,0
219,38,internal,0
220,38,internal,0
227,39,receive,0
228,39,internal,0
232,39,receive,0
233,40,internal,0
234,40,receive,0
237,40,receive,0
238,41,receive,0
241,41,receive,0
242,41,internal,0
243,42,send,0
244,42,internal,0
248,43,receive,1
249,43,receive,0
250,43,internal,0
251,44,internal,0
256,44,receive,0
257,44,internal,0
258,45,internal,0
262,45,receive,0
263,45,internal,0
267,46,receive,0
268,46,receive,0
270,46,receive,1
271,47,receive,0
272,47,internal,0
273,47,internal,0
274,48,send,0
275,48,internal,0
283,48,receive,0
284,49,internal,0
287,49,receive,0
288,49,internal,0
289,50,internal,0
290,50,internal,0
295,50,receive,0
296,51,internal,0
297,51,internal,0
300,51,receive,0
302,52,receive,0
304,52,receive,0
305,52,internal,0
309,53,receive,0
310,53,internal,0
312,53,receive,1
313,54,receive,0
316,54,receive,1
317,54,receive,0
320,55,receive,1
321,55,receive,1
323,55,receive,2
324,56,receive,2
325,56,receive,1
326,56,receive,0
327,57,send,0
328,57,internal,0
336,57,receive,0
337,58,internal,0
338,58,send,0
339,58,internal,0
340,59,internal,0
346,59,receive,1
347,59,receive,0
348,60,internal,0
349,60,internal,0
353,60,receive,0
354,61,internal,0
