logical clock,global time,event type,queue length
1,1,receive,0
2,1,receive,0
6,2,receive,0
7,2,internal,0
8,3,receive,0
9,3,send,0
10,4,receive,0
11,4,internal,0
21,5,receive,0
23,5,receive,0
25,6,receive,0
26,6,send,0
31,7,receive,0
32,7,internal,0
35,8,receive,2
36,8,receive,1
37,9,receive,0
38,9,internal,0
39,10,internal,0
40,10,internal,0
51,11,receive,0
53,11,receive,0
54,12,internal,0
59,12,receive,1
60,13,receive,0
61,13,internal,0
62,14,internal,0
63,14,internal,0
64,15,internal,0
73,15,receive,0
74,16,internal,0
77,16,receive,1
78,17,receive,0
83,17,receive,0
86,18,receive,0
87,18,internal,0
88,19,internal,0
89,19,send,0
90,20,internal,0
99,20,receive,0
100,21,receive,0
101,21,internal,0
106,22,receive,1
107,22,receive,0
111,23,receive,0
112,23,internal,0
113,24,internal,0
114,24,internal,0
120,25,receive,0
122,25,receive,1
123,26,receive,2
124,26,receive,1
125,27,receive,1
130,27,receive,0
135,28,receive,0
138,28,receive,0
139,29,receive,0
143,29,receive,0
144,30,internal,0
145,30,receive,1
147,31,receive,0
153,31,receive,0
155,32,receive,0
158,32,receive,0
160,33,receive,0
162,33,receive,0
164,34,receive,0
165,34,send,0
166,35,internal,0
171,35,receive,1
172,36,receive,0
173,36,internal,0
179,37,receive,0
182,37,receive,0
184,38,receive,1
185,38,receive,0
186,39,internal,0
187,39,internal,0
188,40,send,0
197,41,receive,0
200,41,receive,0
201,42,send,0
202,42,send,0
203,43,internal,0
208,43,receive,0
209,44,internal,0
214,44,receive,1
215,45,receive,1
216,45,receive,0
217,46,send,0
218,46,send,0
219,47,receive,0
229,47,receive,0
230,48,internal,0
231,48,internal,0
232,49,send,0
233,49,internal,0
234,50,internal,0
236,50,receive,0
237,51,send,0
238,51,send,0
251,52,receive,0
252,52,send,0
253,53,send,0
254,53,internal,0
255,54,send,0
256,54,send,0
257,55,internal,0
258,55,internal,0
259,56,internal,0
265,56,receive,0
266,57,send,0
267,57,send,0
268,58,send,0
269,58,internal,0
270,59,internal,0
280,59,receive,1
288,60,receive,1
291,60,receive,2
292,61,receive,2
