logical clock,global time,event type,queue length
1,1,receive,1
5,2,receive,2
6,3,receive,2
9,4,receive,2
15,5,receive,1
19,6,receive,0
40,7,receive,0
42,8,receive,1
43,9,receive,0
54,10,receive,1
55,11,receive,1
62,12,receive,1
64,13,receive,0
77,14,receive,2
80,15,receive,1
82,16,receive,2
89,17,receive,2
94,18,receive,2
95,19,receive,2
99,20,receive,4
101,21,receive,4
113,22,receive,6
114,23,receive,7
117,24,receive,8
121,25,receive,9
125,26,receive,9
127,27,receive,12
129,28,receive,12
130,29,receive,12
132,30,receive,11
136,31,receive,11
137,32,receive,12
144,33,receive,12
145,34,receive,13
148,35,receive,16
149,36,receive,17
155,37,receive,17
156,38,receive,19
159,39,receive,19
160,40,receive,19
163,41,receive,19
180,42,receive,19
185,43,receive,20
188,44,receive,20
191,45,receive,21
195,46,receive,22
197,47,receive,23
202,48,receive,25
205,49,receive,25
206,50,receive,26
207,51,receive,25
210,52,receive,25
211,53,receive,25
215,54,receive,25
219,55,receive,26
220,56,receive,28
223,57,receive,28
225,58,receive,28
231,59,receive,27
241,60,receive,30
245,61,receive,29
