logical clock,global time,event type,queue length
5,1,receive,0
6,2,receive,2
8,3,receive,4
11,4,receive,3
12,5,receive,7
16,6,receive,7
17,7,receive,6
19,8,receive,6
20,9,receive,6
26,10,receive,7
27,11,receive,7
28,12,receive,9
33,13,receive,11
42,14,receive,10
43,16,receive,10
56,17,receive,11
58,18,receive,11
63,19,receive,12
64,20,receive,12
69,21,receive,13
70,22,receive,12
72,23,receive,13
73,24,receive,14
76,25,receive,15
79,26,receive,15
90,27,receive,15
91,28,receive,15
92,29,receive,15
101,30,receive,14
104,31,receive,14
111,32,receive,13
112,33,receive,14
117,34,receive,15
124,35,receive,15
127,36,receive,15
132,37,receive,16
135,38,receive,17
136,39,receive,18
137,40,receive,18
144,41,receive,18
150,42,receive,18
151,43,receive,17
152,44,receive,19
175,45,receive,22
184,46,receive,22
185,47,receive,23
186,48,receive,23
194,49,receive,23
196,50,receive,24
202,51,receive,25
208,52,receive,24
211,53,receive,25
213,54,receive,27
217,55,receive,27
219,56,receive,28
222,57,receive,29
229,58,receive,30
235,59,receive,30
236,60,receive,30
245,61,receive,29
