logical clock,global time,event type,queue length
2,1,receive,0
3,1,internal,0
4,1,send,0
5,2,send,0
6,2,internal,0
10,2,receive,0
11,3,send,0
12,3,internal,0
16,4,receive,1
17,4,receive,0
18,4,internal,0
19,5,send,0
20,5,send,0
21,5,send,0
22,6,internal,0
23,6,send,0
33,6,receive,0
34,7,internal,0
35,7,internal,0
39,7,receive,0
40,8,internal,0
41,8,send,0
42,8,send,0
43,9,send,0
44,9,internal,0
45,9,internal,0
46,10,send,0
47,10,internal,0
56,10,receive,0
58,11,receive,0
59,11,internal,0
60,11,send,0
61,12,send,0
62,12,send,0
69,12,receive,0
70,13,internal,0
72,13,receive,1
73,13,receive,0
74,14,internal,0
75,14,send,0
76,14,send,0
77,15,internal,0
78,15,send,0
79,15,send,0
80,16,internal,0
81,16,send,0
82,16,send,0
83,17,send,0
84,17,internal,0
85,17,internal,0
86,18,internal,0
101,18,receive,0
104,18,receive,0
105,19,internal,0
106,19,internal,0
107,19,internal,0
108,20,send,0
109,20,internal,0
116,20,receive,0
117,21,receive,0
119,21,receive,0
122,21,receive,0
124,22,receive,0
125,22,internal,0
127,22,receive,1
128,23,receive,0
132,23,receive,0
133,23,internal,0
135,24,receive,0
136,24,internal,0
137,24,send,0
138,25,internal,0
143,25,receive,1
144,25,receive,1
145,26,receive,0
146,26,internal,0
147,26,internal,0
148,27,internal,0
149,27,internal,0
150,27,send,0
151,28,send,0
152,28,send,0
153,28,internal,0
154,29,internal,0
155,29,internal,0
156,29,internal,0
157,30,internal,0
158,30,internal,0
175,30,receive,0
177,31,receive,0
179,31,receive,1
180,31,receive,1
182,32,receive,0
183,32,internal,0
184,32,send,0
185,33,send,0
186,33,internal,0
187,33,internal,0
195,34,receive,0
196,34,receive,0
198,34,receive,0
199,35,internal,0
200,35,internal,0
201,35,internal,0
202,36,internal,0
208,36,receive,0
211,36,receive,0
213,37,receive,0
214,37,internal,0
217,37,receive,0
219,38,receive,0
220,38,internal,0
222,38,receive,0
224,39,receive,0
225,39,internal,0
226,40,internal,0
230,40,receive,0
231,40,send,0
235,41,receive,0
236,41,send,0
237,41,internal,0
241,42,receive,0
242,42,send,0
243,42,send,0
244,43,internal,0
245,43,send,0
251,43,receive,0
252,44,receive,0
255,44,receive,0
256,44,send,0
259,45,receive,0
260,45,send,0
263,45,receive,0
264,46,internal,0
265,46,send,0
269,46,receive,0
270,47,internal,0
273,47,receive,0
274,47,receive,1
275,48,receive,0
276,48,internal,0
277,48,internal,0
278,49,internal,0
285,49,receive,0
287,49,receive,0
288,50,internal,0
289,50,send,0
290,50,internal,0
291,51,internal,0
292,51,send,0
293,51,send,0
300,52,receive,0
301,52,internal,0
302,52,internal,0
305,53,receive,0
306,53,send,0
307,53,internal,0
311,54,receive,0
312,54,internal,0
315,54,receive,0
318,55,receive,0
319,55,receive,0
320,55,internal,0
323,56,receive,0
324,56,send,0
325,56,internal,0
326,57,internal,0
331,57,receive,0
332,57,internal,0
335,58,receive,0
337,58,receive,1
338,58,receive,1
340,59,receive,0
341,59,internal,0
342,59,internal,0
348,60,receive,0
350,60,receive,0
351,60,internal,0
352,61,send,0
