logical clock,global time,event type,queue length
1,0,receive,0
2,1,internal,0
6,1,receive,1
7,2,receive,2
8,2,receive,5
9,3,receive,4
10,3,receive,3
11,4,receive,4
12,4,receive,4
13,5,receive,4
18,5,receive,3
19,6,receive,2
21,6,receive,2
23,7,receive,1
30,7,receive,1
36,8,receive,0
40,8,receive,1
41,9,receive,1
44,9,receive,0
47,10,receive,1
48,10,receive,0
54,11,receive,0
55,11,internal,0
56,12,send,0
60,12,receive,0
61,13,send,0
65,13,receive,0
66,14,internal,0
71,14,receive,1
72,15,receive,1
74,15,receive,1
76,16,receive,0
77,16,internal,0
82,17,receive,2
83,17,receive,2
84,18,receive,1
86,18,receive,1
89,19,receive,2
92,19,receive,3
93,20,receive,3
95,20,receive,3
96,21,receive,3
97,21,receive,2
99,22,receive,1
103,22,receive,0
104,23,send,0
116,23,receive,0
117,24,receive,0
119,24,receive,0
120,25,internal,0
126,25,receive,0
127,26,internal,0
129,26,receive,0
133,27,receive,0
135,27,receive,0
137,28,receive,1
138,28,receive,0
139,29,internal,0
140,29,send,0
146,30,receive,0
147,31,send,0
148,31,internal,0
154,32,receive,0
155,32,send,0
156,33,send,0
163,33,receive,0
164,34,receive,1
165,34,receive,1
167,35,receive,1
168,35,receive,1
172,36,receive,1
174,36,receive,0
178,37,receive,3
179,37,receive,2
180,38,receive,3
181,38,receive,4
184,39,receive,3
185,39,receive,4
186,40,receive,4
187,40,receive,3
191,41,receive,2
192,41,receive,2
195,42,receive,1
201,42,receive,0
208,43,receive,1
210,43,receive,0
215,44,receive,0
216,44,internal,0
218,45,receive,0
220,45,receive,0
223,46,receive,0
224,46,send,0
228,47,receive,0
229,47,internal,0
230,48,send,0
231,48,internal,0
239,49,receive,0
240,49,send,0
241,50,internal,0
245,50,receive,0
246,51,internal,0
250,51,receive,1
252,52,receive,0
255,52,receive,0
256,53,internal,0
257,53,send,0
264,54,receive,0
265,54,internal,0
267,55,receive,1
268,55,receive,1
271,56,receive,1
272,56,receive,1
276,57,receive,1
279,57,receive,1
280,58,receive,1
283,58,receive,0
288,59,receive,0
290,59,receive,0
291,60,send,0
292,60,send,0
298,61,receive,0
