logical clock,global time,event type,queue length
1,1,receive,1
2,2,receive,1
3,3,receive,3
13,4,receive,3
15,5,receive,4
16,6,receive,5
18,7,receive,6
27,8,receive,7
29,9,receive,7
30,10,receive,9
33,11,receive,9
37,12,receive,10
40,13,receive,11
44,14,receive,11
45,15,receive,10
47,16,receive,9
55,17,receive,9
56,18,receive,9
57,19,receive,10
61,20,receive,10
64,21,receive,9
70,22,receive,9
71,23,receive,9
76,24,receive,12
81,25,receive,13
96,26,receive,14
105,27,receive,16
108,28,receive,15
109,29,receive,16
112,30,receive,19
125,31,receive,20
127,32,receive,20
136,33,receive,21
139,34,receive,22
140,35,receive,23
141,36,receive,23
142,37,receive,23
144,38,receive,24
148,39,receive,25
150,40,receive,25
151,41,receive,24
155,42,receive,25
157,43,receive,25
165,44,receive,25
166,45,receive,24
171,46,receive,23
172,47,receive,27
173,48,receive,27
174,49,receive,27
179,50,receive,27
180,51,receive,26
186,52,receive,28
191,53,receive,30
193,54,receive,30
194,55,receive,32
197,56,receive,31
200,57,receive,31
201,58,receive,33
210,59,receive,33
211,60,receive,36
219,61,receive,36
