logical clock,global time,event type,queue length
1,0,internal,0
2,0,receive,0
3,1,internal,0
4,1,internal,0
5,1,internal,0
6,2,internal,0
7,2,internal,0
15,2,receive,0
16,3,internal,0
18,3,receive,0
19,3,send,0
22,4,receive,0
23,4,internal,0
24,4,send,0
25,5,send,0
26,5,internal,0
27,5,send,0
28,6,internal,0
36,6,receive,0
37,6,internal,0
38,7,send,0
39,7,internal,0
40,7,send,0
41,8,internal,0
42,8,internal,0
50,8,receive,0
52,9,receive,1
53,9,receive,0
54,9,internal,0
58,10,receive,0
61,10,receive,0
62,11,internal,0
63,11,send,0
64,11,internal,0
65,12,internal,0
71,12,receive,0
72,12,receive,0
74,13,receive,1
75,13,receive,0
78,13,receive,0
79,14,internal,0
80,14,internal,0
81,14,internal,0
86,15,receive,0
88,15,receive,0
89,15,send,0
92,16,receive,0
93,16,receive,0
94,16,internal,0
95,17,send,0
99,17,receive,1
100,17,receive,0
104,18,receive,0
106,18,receive,0
107,18,internal,0
108,19,internal,0
109,19,send,0
114,19,receive,0
115,20,receive,0
117,20,receive,0
118,20,send,0
119,21,internal,0
120,21,internal,0
126,21,receive,0
128,22,receive,0
129,22,internal,0
130,22,internal,0
131,23,internal,0
132,23,internal,0
133,23,internal,0
134,24,internal,0
135,24,internal,0
136,24,internal,0
137,25,internal,0
148,25,receive,0
149,25,internal,0
150,26,internal,0
151,26,internal,0
155,26,receive,1
156,27,receive,0
157,27,internal,0
158,27,send,0
159,28,internal,0
160,28,send,0
161,28,internal,0
162,29,internal,0
163,29,internal,0
164,29,internal,0
165,30,internal,0
166,30,internal,0
179,30,receive,0
180,31,internal,0
182,31,receive,0
183,31,internal,0
184,32,send,0
188,32,receive,0
189,32,internal,0
193,33,receive,0
194,33,send,0
195,33,internal,0
196,34,send,0
197,34,internal,0
202,35,receive,0
203,35,internal,0
207,35,receive,0
208,36,internal,0
210,36,receive,1
211,36,receive,2
212,37,receive,3
213,37,receive,2
214,37,receive,2
215,38,receive,1
218,38,receive,0
219,38,internal,0
220,39,internal,0
221,39,internal,0
222,39,internal,0
223,40,send,0
235,40,receive,0
236,40,internal,0
237,41,internal,0
238,41,internal,0
243,41,receive,0
244,42,internal,0
245,42,send,0
246,42,internal,0
250,43,receive,0
251,43,send,0
252,43,internal,0
253,44,send,0
254,44,internal,0
255,44,internal,0
256,45,internal,0
257,45,internal,0
258,45,internal,0
259,46,internal,0
269,46,receive,0
270,46,internal,0
271,47,internal,0
276,47,receive,0
277,47,receive,0
279,48,receive,0
280,48,internal,0
283,48,receive,1
284,49,receive,1
286,49,receive,0
287,49,send,0
288,50,internal,0
289,50,send,0
290,50,internal,0
291,51,internal,0
292,51,send,0
293,51,send,0
304,52,receive,0
305,52,internal,0
307,52,receive,0
309,53,receive,0
312,53,receive,0
313,53,internal,0
314,54,internal,0
315,54,send,0
316,54,send,0
317,55,internal,0
323,55,receive,0
324,55,internal,0
325,56,internal,0
326,56,internal,0
327,56,send,0
328,57,internal,0
334,57,receive,0
335,57,internal,0
338,58,receive,0
339,58,internal,0
340,58,internal,0
341,59,send,0
342,59,internal,0
348,59,receive,1
349,60,receive,0
350,60,internal,0
354,61,receive,0
