logical clock,global time,event type,queue length
2,1,receive,0
8,2,receive,2
9,3,receive,2
10,4,receive,5
12,5,receive,6
19,6,receive,7
20,7,receive,6
22,8,receive,10
23,9,receive,10
25,10,receive,11
26,11,receive,10
27,12,receive,10
28,13,receive,12
41,14,receive,12
42,15,receive,11
43,16,receive,14
44,17,receive,16
45,18,receive,16
50,19,receive,17
56,20,receive,18
58,21,receive,18
63,22,receive,20
72,23,receive,20
74,24,receive,20
75,25,receive,21
77,26,receive,20
89,27,receive,19
90,28,receive,20
92,29,receive,20
93,30,receive,20
98,31,receive,20
99,32,receive,22
100,33,receive,22
101,34,receive,22
106,35,receive,23
110,36,receive,24
114,37,receive,25
117,38,receive,25
123,39,receive,24
124,40,receive,24
125,41,receive,25
126,42,receive,25
131,43,receive,24
138,44,receive,25
141,45,receive,25
146,46,receive,25
158,47,receive,25
164,48,receive,25
165,49,receive,26
172,50,receive,26
177,51,receive,26
184,52,receive,26
187,53,receive,28
188,54,receive,27
193,55,receive,29
194,56,receive,29
196,57,receive,30
202,58,receive,30
207,59,receive,29
211,60,receive,29
213,61,receive,28
