logical clock,global time,event type,queue length
1,0,internal,0
2,0,send,0
3,0,internal,0
4,0,internal,0
5,1,internal,0
6,1,internal,0
7,1,internal,0
8,1,send,0
9,1,send,0
10,1,send,0
11,2,internal,0
12,2,send,0
13,2,internal,0
14,2,internal,0
15,2,send,0
16,2,internal,0
17,3,internal,0
18,3,send,0
19,3,send,0
20,3,internal,0
21,3,internal,0
22,3,send,0
23,4,send,0
24,4,internal,0
25,4,send,0
26,4,internal,0
27,4,internal,0
28,4,receive,0
29,5,internal,0
30,5,internal,0
31,5,internal,0
32,5,internal,0
33,5,internal,0
34,6,receive,0
35,6,internal,0
36,6,send,0
37,6,internal,0
38,6,internal,0
39,6,internal,0
40,7,internal,0
41,7,send,0
42,7,receive,0
43,7,send,0
44,7,send,0
45,7,send,0
46,8,receive,0
47,8,internal,0
48,8,internal,0
49,8,internal,0
50,8,send,0
51,8,internal,0
52,9,send,0
53,9,send,0
54,9,internal,0
55,9,internal,0
56,9,send,0
57,9,internal,0
58,10,send,0
59,10,internal,0
60,10,internal,0
61,10,send,0
62,10,internal,0
63,10,internal,0
64,11,internal,0
65,11,internal,0
66,11,receive,0
67,11,internal,0
68,11,internal,0
69,12,internal,0
70,12,internal,0
71,12,send,0
72,12,send,0
73,12,internal,0
74,12,send,0
75,13,send,0
76,13,internal,0
77,13,send,0
78,13,send,0
79,13,internal,0
80,13,internal,0
81,14,internal,0
82,14,internal,0
83,14,internal,0
84,14,internal,0
85,14,internal,0
86,14,send,0
87,15,internal,0
88,15,send,0
89,15,send,0
90,15,internal,0
91,15,receive,0
92,15,send,0
93,16,send,0
94,16,internal,0
95,16,internal,0
96,16,internal,0
97,16,internal,0
98,16,send,0
99,17,send,0
100,17,send,0
101,17,internal,0
102,17,internal,0
103,17,internal,0
104,17,send,0
105,18,internal,0
106,18,send,0
107,18,internal,0
108,18,internal,0
109,18,internal,0
110,19,send,0
111,19,internal,0
112,19,internal,0
113,19,receive,0
114,19,send,0
115,19,send,0
116,20,internal,0
117,20,send,0
118,20,internal,0
119,20,internal,0
120,20,internal,0
121,20,receive,0
122,21,internal,0
123,21,send,0
124,21,send,0
125,21,send,0
126,21,send,0
127,21,internal,0
128,22,send,0
129,22,internal,0
130,22,internal,0
131,22,send,0
132,22,internal,0
133,22,internal,0
134,23,internal,0
135,23,internal,0
136,23,internal,0
137,23,internal,0
138,23,send,0
139,23,internal,0
140,24,internal,0
141,24,send,0
142,24,internal,0
143,24,internal,0
144,24,internal,0
145,25,internal,0
146,25,send,0
147,25,internal,0
148,25,send,0
149,25,internal,0
150,25,internal,0
151,26,internal,0
152,26,internal,0
153,26,internal,0
154,26,internal,0
155,26,send,0
156,26,send,0
157,27,internal,0
158,27,internal,0
159,27,internal,0
160,27,internal,0
161,27,internal,0
162,27,receive,0
163,28,internal,0
164,28,send,0
165,28,internal,0
166,28,receive,0
167,28,internal,0
168,28,internal,0
169,29,internal,0
170,29,internal,0
171,29,internal,0
172,29,send,0
173,29,internal,0
174,29,internal,0
175,30,internal,0
176,30,internal,0
177,30,send,0
178,30,internal,0
179,30,send,0
180,30,internal,0
181,31,internal,0
182,31,send,0
183,31,internal,0
184,31,send,0
185,31,internal,0
186,32,internal,0
187,32,send,0
188,32,send,0
189,32,internal,0
190,32,internal,0
191,32,internal,0
192,33,internal,0
193,33,send,0
194,33,internal,0
195,33,internal,0
196,33,receive,0
197,33,internal,0
198,34,internal,0
199,34,internal,0
200,34,internal,0
201,34,internal,0
202,34,send,0
203,34,internal,0
204,35,internal,0
205,35,internal,0
206,35,internal,0
207,35,send,0
208,35,internal,0
209,35,internal,0
210,36,send,0
211,36,send,0
212,36,send,0
213,36,send,0
214,36,send,0
215,36,send,0
216,37,internal,0
217,37,internal,0
218,37,send,0
219,37,internal,0
220,37,internal,0
221,38,internal,0
222,38,internal,0
223,38,internal,0
224,38,internal,0
225,38,internal,0
226,38,internal,0
227,39,internal,0
228,39,internal,0
229,39,internal,0
230,39,internal,0
231,39,internal,0
232,39,internal,0
233,40,internal,0
234,40,internal,0
235,40,send,0
236,40,internal,0
237,40,internal,0
238,40,send,0
239,41,internal,0
240,41,internal,0
241,41,internal,0
242,41,internal,0
243,41,send,0
244,41,internal,0
245,42,internal,0
246,42,internal,0
247,42,receive,0
248,42,internal,0
249,42,internal,0
250,42,send,0
251,43,internal,0
252,43,internal,0
253,43,receive,0
254,43,internal,0
255,43,internal,0
256,43,internal,0
257,44,receive,0
258,44,internal,0
259,44,send,0
260,44,internal,0
261,44,internal,0
262,45,internal,0
263,45,internal,0
264,45,internal,0
265,45,internal,0
266,45,internal,0
267,45,internal,0
268,46,send,0
269,46,send,0
270,46,internal,0
271,46,internal,0
272,46,send,0
273,46,internal,0
274,47,internal,0
275,47,internal,0
276,47,send,0
277,47,send,0
278,47,internal,0
279,47,send,0
280,48,internal,0
281,48,internal,0
282,48,internal,0
283,48,send,0
284,48,send,0
285,48,internal,0
286,49,send,0
287,49,internal,0
288,49,internal,0
289,49,internal,0
290,49,internal,0
291,49,receive,0
292,50,internal,0
293,50,internal,0
294,50,internal,0
295,50,receive,0
296,50,internal,0
297,50,internal,0
298,51,internal,0
299,51,send,0
300,51,internal,0
301,51,receive,0
302,51,internal,0
303,52,receive,0
304,52,send,0
305,52,internal,0
306,52,internal,0
307,52,send,0
308,52,send,0
309,53,send,0
310,53,internal,0
311,53,internal,0
312,53,send,0
313,53,internal,0
314,53,internal,0
315,54,internal,0
316,54,internal,0
317,54,internal,0
318,54,internal,0
319,54,internal,0
320,54,internal,0
321,55,internal,0
322,55,send,0
323,55,send,0
