logical clock,global time,event type,queue length
1,0,send,0
2,0,internal,0
3,1,send,0
5,1,receive,0
6,1,receive,0
7,2,internal,0
8,2,receive,0
10,2,receive,0
11,3,receive,0
12,3,send,0
13,3,send,0
14,4,send,0
15,4,internal,0
23,4,receive,0
24,5,internal,0
25,5,receive,0
26,6,internal,0
28,6,receive,0
29,6,receive,0
30,7,internal,0
31,7,internal,0
32,7,internal,0
33,8,internal,0
39,8,receive,0
41,8,receive,0
42,9,send,0
43,9,internal,0
44,9,internal,0
47,10,receive,0
48,10,internal,0
49,10,internal,0
52,11,receive,0
53,11,internal,0
54,11,receive,1
56,12,receive,0
57,12,send,0
58,12,internal,0
62,13,receive,0
64,13,receive,0
65,13,internal,0
66,14,internal,0
67,14,send,0
70,14,receive,0
71,15,internal,0
73,15,receive,0
74,15,send,0
75,16,receive,0
76,16,receive,0
77,16,receive,0
78,17,send,0
79,17,internal,0
81,17,receive,0
86,18,receive,0
87,18,internal,0
88,18,send,0
92,19,receive,0
93,19,internal,0
95,19,receive,0
96,20,internal,0
98,20,receive,0
99,20,internal,0
102,21,receive,0
103,21,receive,0
105,21,receive,0
106,22,receive,1
107,22,receive,1
108,22,receive,0
112,23,receive,0
113,23,internal,0
114,23,send,0
115,24,receive,0
116,24,receive,0
117,24,send,0
118,25,receive,0
119,25,send,0
125,25,receive,0
126,26,receive,0
127,26,internal,0
128,26,send,0
129,27,receive,1
130,27,receive,0
134,27,receive,0
136,28,receive,0
137,28,internal,0
139,28,receive,0
140,29,internal,0
141,29,send,0
142,30,internal,0
147,30,receive,0
148,30,receive,0
149,31,receive,0
150,31,internal,0
151,31,send,0
152,32,send,0
155,32,receive,1
157,32,receive,0
159,33,receive,1
160,33,receive,0
161,33,send,0
162,34,internal,0
163,34,internal,0
164,34,internal,0
169,35,receive,0
170,35,send,0
171,35,internal,0
172,36,send,0
176,36,receive,0
178,36,receive,0
179,37,receive,1
180,37,receive,0
181,37,internal,0
182,38,internal,0
186,38,receive,0
187,38,receive,0
189,39,receive,1
190,39,receive,1
191,39,receive,1
193,40,receive,0
194,40,receive,1
195,40,receive,1
196,41,receive,1
199,41,receive,1
201,41,receive,0
202,42,internal,0
203,42,internal,0
206,42,receive,0
207,43,send,0
208,43,send,0
209,43,send,0
210,44,send,0
211,44,internal,0
217,44,receive,0
218,45,send,0
219,45,internal,0
220,45,send,0
221,46,internal,0
223,46,receive,0
224,46,internal,0
225,47,internal,0
230,47,receive,0
232,47,receive,0
233,48,internal,0
234,48,receive,0
235,48,internal,0
236,49,send,0
237,49,internal,0
238,49,internal,0
239,50,send,0
240,50,internal,0
241,50,send,0
242,51,internal,0
249,51,receive,0
250,51,internal,0
253,52,receive,1
254,52,receive,0
255,52,internal,0
256,53,send,0
257,53,internal,0
258,53,send,0
259,54,internal,0
260,54,internal,0
261,54,send,0
262,55,internal,0
263,55,internal,0
264,55,internal,0
271,56,receive,0
272,56,internal,0
276,56,receive,0
277,57,internal,0
278,57,send,0
279,57,send,0
280,58,internal,0
285,58,receive,0
286,58,receive,1
287,59,receive,0
289,59,receive,0
292,60,receive,0
293,60,internal,0
294,60,send,0
295,61,receive,0
