logical clock,global time,event type,queue length
1,1,internal,0
2,1,internal,0
3,2,send,0
9,2,receive,0
10,3,send,0
11,3,internal,0
17,4,receive,0
18,4,internal,0
22,5,receive,0
23,5,receive,1
24,6,receive,0
25,6,internal,0
26,7,send,0
27,8,internal,0
35,8,receive,0
36,9,internal,0
37,9,internal,0
44,10,receive,0
45,10,receive,0
46,11,internal,0
47,11,send,0
54,12,receive,0
55,12,internal,0
56,13,internal,0
57,13,send,0
58,14,internal,0
65,14,receive,0
69,15,receive,0
70,15,send,0
74,16,receive,0
75,16,internal,0
76,17,internal,0
78,17,receive,0
79,18,receive,0
80,18,internal,0
87,19,receive,0
91,19,receive,0
92,20,internal,0
93,20,internal,0
98,21,receive,1
99,21,receive,0
100,22,internal,0
105,22,receive,0
106,23,internal,0
107,23,internal,0
112,24,receive,0
114,24,receive,0
115,25,internal,0
116,25,send,0
123,26,receive,0
124,26,receive,0
127,27,receive,0
128,27,send,0
129,28,internal,0
134,28,receive,1
135,29,receive,0
141,29,receive,0
142,30,receive,0
146,30,receive,0
148,31,receive,0
149,31,receive,0
151,32,receive,1
153,32,receive,0
157,33,receive,0
158,33,internal,0
159,34,internal,0
160,34,internal,0
161,35,internal,0
162,35,send,0
163,36,internal,0
164,36,send,0
178,37,receive,0
180,37,receive,0
181,38,send,0
182,38,send,0
183,39,internal,0
189,39,receive,0
190,40,internal,0
191,40,send,0
192,41,send,0
193,41,internal,0
194,42,internal,0
195,42,internal,0
196,43,internal,0
197,43,send,0
198,44,internal,0
208,44,receive,0
209,45,internal,0
219,45,receive,0
222,46,receive,0
223,46,internal,0
224,47,receive,0
230,47,receive,0
231,48,internal,0
235,48,receive,0
236,49,internal,0
237,49,internal,0
242,50,receive,0
245,50,receive,0
246,51,internal,0
247,51,internal,0
248,52,internal,0
249,52,send,0
250,53,send,0
259,53,receive,0
260,54,send,0
261,54,send,0
264,55,receive,0
265,55,internal,0
266,56,internal,0
267,56,receive,0
268,57,send,0
278,57,receive,0
279,58,receive,0
284,58,receive,0
285,59,internal,0
286,59,receive,0
292,60,receive,0
294,60,receive,0
295,61,internal,0
