logical clock,global time,event type,queue length
1,1,internal,0
2,1,send,0
3,2,internal,0
9,2,receive,0
11,3,receive,0
12,3,receive,0
13,4,internal,0
19,4,receive,0
20,5,internal,0
24,5,receive,0
25,6,receive,1
27,6,receive,1
28,7,receive,0
29,7,receive,0
35,8,receive,1
36,9,receive,0
37,9,internal,0
44,10,receive,0
47,10,receive,0
48,11,internal,0
49,11,internal,0
52,12,receive,2
53,12,receive,1
54,13,receive,0
55,13,internal,0
57,14,receive,0
65,14,receive,1
66,15,receive,1
68,15,receive,0
73,16,receive,1
74,16,receive,0
77,17,receive,0
78,17,send,0
79,18,send,0
80,18,internal,0
87,19,receive,0
91,19,receive,0
92,20,internal,0
93,20,internal,0
94,21,send,0
95,21,internal,0
96,22,internal,0
105,22,receive,0
106,23,internal,0
110,23,receive,0
111,24,internal,0
116,24,receive,0
117,25,internal,0
120,25,receive,0
121,26,receive,0
124,26,receive,0
127,27,receive,0
128,27,internal,0
129,28,receive,0
130,28,send,0
138,29,receive,0
139,29,receive,0
142,30,receive,0
144,30,receive,0
146,31,receive,0
147,31,internal,0
148,32,internal,0
154,32,receive,0
157,33,receive,0
160,33,receive,0
161,34,internal,0
164,34,receive,0
166,35,receive,0
167,35,internal,0
168,36,receive,1
173,36,receive,0
174,37,receive,1
178,37,receive,0
179,38,internal,0
180,38,send,0
181,39,internal,0
189,39,receive,0
190,40,internal,0
193,40,receive,0
194,41,send,0
195,41,internal,0
201,42,receive,0
203,42,receive,1
205,43,receive,0
206,43,internal,0
207,44,send,0
208,44,send,0
216,45,receive,1
217,45,receive,1
219,46,receive,0
220,46,internal,0
221,47,send,0
230,47,receive,0
231,48,receive,1
232,48,receive,0
235,49,receive,0
236,49,internal,0
241,50,receive,0
243,50,receive,1
244,51,receive,2
245,51,receive,1
246,52,receive,1
251,52,receive,0
255,53,receive,0
256,53,internal,0
262,54,receive,0
263,54,send,0
264,55,send,0
265,55,internal,0
266,56,internal,0
267,56,send,0
277,57,receive,0
278,57,send,0
279,58,send,0
280,58,internal,0
281,59,internal,0
282,59,send,0
283,60,internal,0
292,60,receive,1
294,61,receive,0
