logical clock,global time,event type,queue length
1,1,receive,0
7,2,receive,0
13,3,receive,0
19,4,receive,1
23,5,receive,1
25,6,receive,1
28,7,receive,2
32,8,receive,3
41,9,receive,2
46,10,receive,1
47,11,receive,1
62,12,receive,1
70,13,receive,1
76,14,receive,3
77,15,receive,3
79,16,receive,2
80,17,receive,1
84,18,receive,1
101,19,receive,2
108,20,receive,2
109,21,receive,3
110,22,receive,2
118,23,receive,3
119,24,receive,3
131,25,receive,4
132,26,receive,5
135,27,receive,6
136,28,receive,6
147,29,receive,6
148,30,receive,6
151,31,receive,6
154,32,receive,7
159,33,receive,8
165,34,receive,7
167,35,receive,10
172,36,receive,11
179,37,receive,12
185,38,receive,11
186,39,receive,12
190,40,receive,11
193,41,receive,10
201,42,receive,11
202,43,receive,12
203,44,receive,12
204,45,receive,11
205,46,receive,10
206,47,receive,9
215,48,receive,9
218,49,receive,8
224,50,receive,8
227,51,receive,8
244,52,receive,9
245,53,receive,10
247,54,receive,9
248,55,receive,9
257,56,receive,10
278,57,receive,10
290,58,receive,12
298,59,receive,11
301,60,receive,11
302,61,receive,12
