logical clock,global time,event type,queue length
1,0,send,0
2,0,internal,0
3,0,send,0
4,0,receive,0
5,1,send,0
6,1,internal,0
7,1,internal,0
8,1,internal,0
9,1,send,0
10,2,send,0
11,2,send,0
12,2,internal,0
13,2,internal,0
14,2,internal,0
15,3,send,0
16,3,receive,0
17,3,internal,0
18,3,internal,0
19,3,internal,0
20,4,internal,0
21,4,receive,0
22,4,internal,0
23,4,internal,0
24,4,internal,0
25,5,internal,0
26,5,internal,0
27,5,receive,0
28,5,receive,0
29,5,internal,0
30,6,internal,0
31,6,internal,0
32,6,internal,0
33,6,internal,0
34,6,internal,0
35,7,receive,0
36,7,internal,0
37,7,receive,0
38,7,receive,0
39,7,internal,0
40,8,internal,0
41,8,receive,0
42,8,internal,0
43,8,internal,0
44,8,internal,0
45,9,send,0
46,9,internal,0
47,9,internal,0
48,9,send,0
49,9,internal,0
50,10,internal,0
51,10,internal,0
52,10,internal,0
53,10,send,0
54,11,internal,0
55,11,send,0
56,11,internal,0
57,11,internal,0
58,11,internal,0
59,12,internal,0
60,12,send,0
61,12,send,0
62,12,internal,0
63,12,internal,0
64,13,receive,0
65,13,internal,0
66,13,send,0
67,13,internal,0
68,13,internal,0
69,14,internal,0
70,14,receive,0
71,14,internal,0
72,14,internal,0
73,14,internal,0
74,15,receive,0
75,15,internal,0
76,15,receive,0
77,15,receive,0
78,15,receive,0
79,16,internal,0
80,16,internal,0
81,16,send,0
82,16,internal,0
83,16,internal,0
84,17,internal,0
85,17,internal,0
86,17,internal,0
87,17,send,0
88,17,send,0
89,18,internal,0
90,18,internal,0
91,18,internal,0
92,18,internal,0
93,18,receive,0
94,19,internal,0
95,19,send,0
96,19,send,0
97,19,internal,0
98,19,internal,0
99,20,send,0
100,20,receive,0
101,20,send,0
102,20,internal,0
103,20,send,0
104,21,send,0
105,21,internal,0
106,21,internal,0
107,21,internal,0
108,21,internal,0
109,22,internal,0
110,22,send,0
111,22,internal,0
112,22,receive,0
113,22,receive,0
114,23,internal,0
115,23,internal,0
116,23,internal,0
117,23,send,0
118,24,internal,0
119,24,send,0
120,24,internal,0
121,24,internal,0
122,24,send,0
123,25,internal,0
124,25,send,0
125,25,internal,0
126,25,internal,0
127,25,send,0
128,26,internal,0
129,26,internal,0
130,26,receive,0
131,26,internal,0
132,26,receive,0
133,27,send,0
134,27,internal,0
135,27,internal,0
136,27,receive,0
137,27,internal,0
138,28,internal,0
139,28,receive,0
140,28,send,0
141,28,internal,0
142,28,internal,0
143,29,send,0
144,29,internal,0
145,29,internal,0
146,29,internal,0
147,29,internal,0
148,30,internal,0
149,30,internal,0
150,30,internal,0
151,30,internal,0
152,30,receive,0
153,31,receive,0
154,31,internal,0
155,31,receive,0
156,31,internal,0
157,31,internal,0
158,32,receive,0
159,32,internal,0
160,32,receive,0
161,32,internal,0
162,32,internal,0
163,33,internal,0
164,33,receive,0
165,33,internal,0
166,33,send,0
167,33,receive,0
168,34,internal,0
169,34,receive,0
170,34,internal,0
171,34,send,0
172,34,internal,0
173,35,internal,0
174,35,internal,0
175,35,receive,0
176,35,receive,0
177,35,internal,0
178,36,internal,0
179,36,internal,0
180,36,receive,0
181,36,receive,0
182,36,internal,0
183,37,internal,0
184,37,send,1
185,37,receive,0
186,37,send,0
187,37,internal,0
188,38,send,0
189,38,internal,0
190,38,internal,0
191,38,send,1
192,39,receive,0
193,39,internal,0
194,39,internal,0
195,39,send,0
196,39,internal,0
197,40,internal,0
198,40,internal,0
199,40,send,0
200,40,internal,0
201,40,send,0
202,41,internal,0
203,41,send,0
204,41,receive,0
205,41,receive,0
206,41,send,0
207,42,internal,0
208,42,internal,0
209,42,internal,0
210,42,internal,0
211,42,receive,0
212,43,internal,0
213,43,internal,0
214,43,internal,0
215,43,send,0
216,43,internal,0
217,44,receive,0
218,44,send,0
219,44,internal,0
220,44,receive,0
221,44,send,0
222,45,send,0
223,45,receive,0
224,45,send,0
225,45,send,0
226,45,internal,0
227,46,internal,0
228,46,send,0
229,46,internal,0
230,46,send,0
231,46,internal,0
232,47,internal,0
233,47,internal,0
234,47,internal,0
235,47,receive,1
236,47,receive,0
237,48,internal,0
238,48,internal,0
239,48,send,1
240,48,receive,0
241,48,send,0
242,49,send,0
243,49,internal,0
244,49,receive,0
245,49,receive,0
246,49,internal,0
247,50,receive,0
248,50,send,0
249,50,internal,0
250,50,internal,0
251,51,internal,0
252,51,send,0
253,51,receive,0
254,51,internal,0
255,51,receive,1
256,52,receive,0
257,52,internal,0
258,52,internal,0
259,52,internal,0
260,52,internal,0
261,53,receive,0
262,53,send,0
263,53,internal,0
264,53,internal,0
265,53,receive,0
266,54,internal,0
267,54,internal,0
268,54,receive,0
269,54,send,0
270,54,internal,0
271,55,send,0
272,55,send,0
273,55,internal,0
274,55,internal,0
275,55,internal,0
276,56,internal,0
277,56,internal,0
278,56,internal,0
279,56,internal,0
280,56,internal,0
281,57,internal,0
282,57,internal,0
283,57,send,0
284,57,internal,0
285,57,send,0
286,58,internal,0
287,58,internal,0
288,58,send,0
289,58,send,0
290,58,internal,0
291,59,send,0
292,59,send,0
293,59,send,0
294,59,send,0
295,59,receive,0
296,60,receive,0
297,60,internal,0
298,60,internal,0
299,60,internal,0
300,60,internal,0
301,61,internal,0
