logical clock,global time,event type,queue length
1,0,internal,0
2,0,receive,0
3,0,send,1
4,0,receive,0
5,1,internal,0
6,1,receive,0
7,1,internal,0
8,1,send,0
9,1,send,0
10,2,receive,0
11,2,receive,0
12,2,internal,0
13,2,send,0
14,2,internal,0
15,3,send,0
16,3,receive,0
17,3,internal,0
18,3,internal,0
19,3,internal,0
20,4,send,0
21,4,internal,0
22,4,internal,0
23,4,internal,0
24,4,send,0
25,5,internal,0
26,5,send,0
27,5,send,0
28,5,internal,0
29,5,internal,0
30,6,internal,0
31,6,internal,0
32,6,internal,0
33,6,receive,0
34,6,internal,0
35,7,receive,0
36,7,send,0
37,7,send,0
38,7,internal,0
39,7,internal,0
40,8,send,0
41,8,internal,0
42,8,internal,0
43,8,send,0
44,8,internal,0
45,9,internal,0
46,9,receive,0
47,9,internal,0
48,9,internal,0
49,9,receive,0
50,10,internal,0
51,10,send,0
52,10,internal,0
53,10,internal,0
54,11,receive,0
55,11,internal,0
56,11,receive,0
57,11,internal,0
58,11,internal,0
59,12,internal,0
60,12,internal,0
61,12,receive,0
62,12,receive,0
63,12,internal,0
64,13,send,0
65,13,internal,0
66,13,internal,0
67,13,internal,0
68,13,internal,0
69,14,internal,0
70,14,receive,0
71,14,internal,0
72,14,receive,0
73,14,send,0
74,15,send,0
75,15,internal,0
76,15,send,0
77,15,receive,0
78,15,send,0
79,16,internal,0
80,16,internal,0
81,16,internal,0
82,16,internal,0
83,16,internal,0
84,17,internal,0
85,17,send,0
86,17,internal,0
87,17,internal,0
88,17,receive,0
89,18,receive,0
90,18,internal,0
91,18,internal,0
92,18,internal,0
93,18,send,0
94,19,internal,0
95,19,internal,0
96,19,receive,0
97,19,internal,0
98,19,internal,0
99,20,internal,0
100,20,send,0
101,20,internal,0
102,20,receive,0
103,20,internal,0
104,21,internal,0
105,21,receive,0
106,21,internal,0
107,21,internal,0
108,21,internal,0
109,22,internal,0
110,22,internal,0
111,22,receive,0
112,22,send,0
113,22,send,0
114,23,internal,0
115,23,internal,0
116,23,internal,0
117,23,internal,0
118,24,internal,0
119,24,internal,0
120,24,receive,0
121,24,internal,0
122,24,internal,0
123,25,receive,0
124,25,internal,0
125,25,receive,0
126,25,send,0
127,25,internal,0
128,26,internal,0
129,26,send,0
130,26,internal,0
131,26,internal,0
132,26,receive,0
133,27,receive,0
134,27,receive,0
135,27,send,0
136,27,internal,0
137,27,internal,0
138,28,send,0
139,28,internal,0
140,28,send,0
141,28,send,0
142,28,internal,0
143,29,internal,0
144,29,internal,0
145,29,internal,0
146,29,internal,0
147,29,internal,0
148,30,internal,0
149,30,internal,0
150,30,internal,0
151,30,send,0
152,30,send,0
153,31,internal,0
154,31,send,0
155,31,internal,0
156,31,internal,0
157,31,send,0
158,32,internal,0
159,32,internal,0
160,32,send,0
161,32,internal,0
162,32,internal,0
163,33,internal,0
164,33,send,0
165,33,send,0
166,33,send,0
167,33,receive,0
168,34,send,0
169,34,internal,0
170,34,internal,0
171,34,internal,0
172,34,receive,0
173,35,internal,0
174,35,send,0
175,35,send,0
176,35,internal,0
177,35,internal,0
178,36,internal,0
179,36,send,0
180,36,send,0
181,36,internal,0
182,36,internal,0
183,37,internal,0
184,37,send,0
185,37,receive,0
186,37,internal,0
187,37,receive,0
188,38,internal,0
189,38,receive,0
190,38,internal,0
191,38,send,0
192,39,receive,0
193,39,internal,0
194,39,internal,0
195,39,internal,0
196,39,receive,0
197,40,internal,0
198,40,internal,0
199,40,internal,0
200,40,internal,0
201,40,internal,0
202,41,internal,0
203,41,send,0
204,41,send,0
205,41,internal,0
206,41,internal,0
207,42,receive,0
208,42,internal,0
209,42,internal,0
210,42,send,0
211,42,send,0
212,43,internal,0
213,43,internal,0
214,43,internal,0
215,43,internal,0
216,43,send,0
217,44,internal,0
218,44,send,0
219,44,send,0
220,44,internal,0
221,44,send,0
222,45,send,0
223,45,receive,0
224,45,internal,0
225,45,internal,0
226,45,receive,0
227,46,internal,0
228,46,internal,0
229,46,receive,0
230,46,internal,0
231,46,send,0
232,47,internal,0
233,47,internal,0
234,47,send,0
235,47,send,0
236,47,internal,0
237,48,internal,0
238,48,internal,0
239,48,send,0
240,48,receive,0
241,48,internal,0
242,49,receive,0
243,49,send,0
244,49,send,0
245,49,internal,0
246,49,send,0
247,50,internal,0
248,50,internal,0
249,50,receive,0
250,50,internal,0
251,51,internal,0
252,51,send,0
253,51,receive,0
254,51,send,0
255,51,send,0
256,52,send,0
257,52,internal,0
258,52,internal,0
259,52,send,0
260,52,send,0
261,53,internal,0
262,53,internal,0
263,53,receive,0
264,53,send,0
265,53,internal,0
266,54,internal,0
267,54,send,0
268,54,send,0
269,54,internal,0
270,54,internal,0
271,55,internal,0
272,55,internal,0
273,55,receive,0
274,55,internal,0
275,55,internal,0
276,56,internal,0
277,56,internal,0
278,56,internal,0
279,56,internal,0
280,56,internal,0
281,57,internal,0
282,57,internal,0
283,57,internal,0
284,57,receive,0
285,57,send,0
286,58,receive,0
287,58,internal,0
288,58,internal,0
289,58,internal,0
290,58,internal,0
291,59,internal,0
292,59,receive,0
293,59,receive,0
294,59,send,0
295,59,send,0
296,60,internal,0
297,60,internal,0
298,60,internal,0
299,60,internal,0
300,60,internal,0
301,61,internal,0
