logical clock,global time,event type,queue length
2,1,receive,0
3,1,send,0
4,2,receive,1
6,2,receive,1
8,3,receive,1
11,3,receive,0
16,4,receive,0
17,4,send,0
18,5,internal,0
19,5,internal,0
20,6,internal,0
21,6,internal,0
22,7,internal,0
23,7,internal,0
24,8,send,0
25,8,send,0
26,9,internal,0
27,9,internal,0
46,10,receive,0
47,10,send,1
48,11,receive,0
54,11,receive,0
55,12,internal,0
56,12,send,0
57,13,receive,0
64,13,receive,0
65,14,receive,1
66,14,receive,0
67,15,receive,1
71,15,receive,0
72,16,internal,0
73,16,internal,0
81,17,receive,0
84,17,receive,0
86,18,receive,0
87,18,receive,0
90,19,receive,0
91,19,internal,0
92,20,internal,0
98,20,receive,0
99,21,send,0
103,21,receive,0
104,22,internal,0
105,22,receive,1
108,23,receive,0
109,23,internal,0
110,24,internal,0
111,24,internal,0
112,25,send,0
123,25,receive,0
125,26,receive,0
126,26,internal,0
129,27,receive,1
131,27,receive,1
133,28,receive,0
134,28,internal,0
139,29,receive,0
140,29,internal,0
141,30,internal,0
147,30,receive,0
148,31,internal,0
149,31,send,0
152,32,receive,0
153,32,internal,0
154,33,internal,0
155,33,send,0
156,34,internal,0
157,34,internal,0
158,35,send,0
159,35,receive,0
160,36,internal,0
176,36,receive,1
178,37,receive,0
179,37,internal,0
185,38,receive,0
186,38,receive,0
190,39,receive,0
191,39,internal,0
195,40,receive,0
196,40,send,0
197,41,internal,0
201,41,receive,1
202,42,receive,0
203,42,internal,0
209,43,receive,0
210,43,send,0
211,44,internal,0
212,44,internal,0
218,45,receive,1
220,45,receive,0
225,46,receive,0
227,46,receive,0
228,47,receive,0
229,47,internal,0
230,48,send,0
231,48,internal,0
232,49,internal,0
233,49,receive,1
242,50,receive,0
243,50,send,0
244,51,internal,0
251,51,receive,0
253,52,receive,0
254,52,send,0
255,53,internal,0
256,53,internal,0
257,54,send,0
258,54,internal,0
259,55,send,0
270,55,receive,1
271,56,receive,2
273,56,receive,2
274,57,receive,1
276,57,receive,1
282,58,receive,0
287,58,receive,0
289,59,receive,0
292,59,receive,0
293,60,send,0
297,60,receive,0
298,61,internal,0
