logical clock,global time,event type,queue length
2,1,receive,0
3,1,internal,0
4,2,send,0
5,2,internal,0
10,3,receive,0
11,3,send,0
16,4,receive,0
17,4,send,0
21,5,receive,0
22,5,internal,0
25,6,receive,2
26,6,receive,3
27,7,receive,3
28,7,receive,2
29,8,receive,2
32,8,receive,1
35,9,receive,1
40,9,receive,1
44,10,receive,0
45,10,internal,0
51,11,receive,0
52,11,receive,1
53,12,receive,1
54,12,receive,0
55,13,internal,0
56,13,internal,0
62,14,receive,0
63,14,send,0
64,15,send,0
65,15,internal,0
76,16,receive,0
77,16,send,0
80,17,receive,0
81,17,send,0
82,18,internal,0
88,18,receive,0
89,19,receive,1
90,19,receive,0
91,20,send,0
92,20,internal,0
101,21,receive,0
102,21,receive,0
105,22,receive,0
106,22,internal,0
107,23,internal,0
108,23,internal,0
109,24,internal,0
117,24,receive,0
118,25,internal,0
121,25,receive,0
125,26,receive,0
128,26,receive,0
129,27,internal,0
130,27,send,0
131,28,receive,0
132,28,internal,0
133,29,send,0
134,29,internal,0
144,30,receive,0
145,30,receive,1
146,31,receive,1
147,31,receive,0
155,32,receive,0
156,33,send,0
157,33,send,0
158,34,internal,0
165,34,receive,0
166,35,send,0
167,35,internal,0
171,36,receive,0
173,36,receive,1
175,37,receive,1
176,37,receive,1
179,38,receive,0
180,38,internal,0
181,39,internal,0
189,39,receive,0
192,40,receive,0
193,40,internal,0
196,41,receive,0
197,41,internal,0
198,42,receive,0
199,42,internal,0
206,43,receive,1
207,43,receive,1
209,44,receive,0
214,44,receive,0
215,45,internal,0
216,45,internal,0
217,46,internal,0
222,46,receive,1
224,47,receive,1
225,47,receive,0
226,48,receive,0
233,48,receive,1
234,49,receive,0
235,49,send,0
236,50,internal,0
243,50,receive,1
244,51,receive,0
247,51,receive,1
248,52,receive,0
249,52,send,0
250,53,receive,1
256,53,receive,0
257,54,receive,1
261,54,receive,0
264,55,receive,0
265,55,internal,0
271,56,receive,0
272,56,receive,0
273,57,internal,0
274,57,send,0
275,58,receive,0
283,58,receive,0
286,59,receive,0
287,59,receive,0
288,60,internal,0
289,60,send,0
290,61,receive,0
