logical clock,global time,event type,queue length
1,0,internal,0
3,1,receive,2
4,1,receive,2
5,2,receive,2
6,2,receive,1
9,3,receive,1
14,3,receive,1
16,4,receive,0
20,4,receive,1
22,5,receive,1
24,5,receive,3
25,6,receive,3
26,6,receive,3
27,7,receive,4
28,7,receive,5
32,8,receive,5
33,8,receive,4
34,9,receive,5
35,9,receive,5
36,10,receive,4
39,10,receive,4
42,11,receive,3
43,11,receive,3
46,12,receive,2
50,12,receive,1
56,13,receive,1
64,13,receive,0
67,14,receive,1
68,14,receive,1
70,15,receive,0
75,15,receive,1
76,16,receive,1
79,17,receive,0
82,17,receive,0
83,18,internal,0
88,18,receive,0
89,19,internal,0
92,19,receive,1
93,20,receive,1
96,20,receive,0
99,21,receive,0
103,21,receive,0
104,22,internal,0
105,22,internal,0
109,23,receive,2
110,23,receive,1
111,24,receive,1
116,24,receive,0
119,25,receive,1
121,25,receive,0
122,26,internal,0
127,26,receive,0
129,27,receive,0
130,27,internal,0
134,28,receive,0
136,28,receive,1
138,29,receive,0
139,29,internal,0
144,30,receive,1
145,30,receive,3
146,31,receive,2
147,31,receive,3
148,32,receive,3
151,32,receive,4
153,33,receive,3
154,33,receive,2
156,34,receive,2
157,34,receive,4
165,35,receive,3
166,35,receive,2
167,36,receive,4
168,36,receive,4
173,37,receive,4
174,37,receive,4
175,38,receive,5
177,38,receive,4
180,39,receive,5
181,39,receive,4
183,40,receive,4
184,40,receive,4
188,41,receive,3
189,41,receive,3
194,42,receive,2
196,42,receive,1
201,43,receive,0
211,43,receive,2
212,44,receive,2
213,44,receive,1
214,45,receive,0
220,45,receive,2
221,46,receive,1
222,46,receive,0
223,47,send,0
230,47,receive,0
231,48,internal,0
232,48,internal,0
239,49,receive,0
242,49,receive,0
243,50,internal,0
244,50,internal,0
245,51,internal,0
246,51,internal,0
254,52,receive,0
255,52,internal,0
256,53,internal,0
262,53,receive,0
263,54,receive,0
264,54,internal,0
265,55,internal,0
266,55,internal,0
272,56,receive,0
273,56,send,0
274,57,send,0
275,57,internal,0
276,58,internal,0
277,58,internal,0
278,59,internal,0
290,59,receive,0
291,60,send,0
292,60,internal,0
297,61,receive,0
