logical clock,global time,event type,queue length
1,1,receive,1
2,1,receive,1
4,2,receive,0
8,2,receive,0
9,3,send,0
14,3,receive,0
15,4,internal,0
16,4,send,0
17,5,internal,0
18,5,internal,0
19,6,send,0
20,6,internal,0
31,7,receive,0
32,7,send,0
36,8,receive,0
37,8,send,0
41,9,receive,0
42,9,internal,0
46,10,receive,2
47,10,receive,1
48,11,receive,1
51,11,receive,0
57,12,receive,0
59,12,receive,0
60,13,receive,1
61,13,receive,1
64,14,receive,1
66,14,receive,1
69,15,receive,0
73,15,receive,0
74,16,internal,0
75,16,send,0
76,17,internal,0
83,18,receive,0
84,18,internal,0
85,19,send,0
86,19,send,0
93,20,receive,1
94,20,receive,1
96,21,receive,0
100,21,receive,0
102,22,receive,3
103,22,receive,2
104,23,receive,1
105,23,receive,0
106,24,send,0
114,24,receive,0
117,25,receive,0
120,25,receive,0
121,26,internal,0
122,26,send,0
127,27,receive,1
128,27,receive,1
130,28,receive,0
134,28,receive,0
137,29,receive,0
138,29,internal,0
143,30,receive,0
144,30,receive,0
148,31,receive,0
149,31,internal,0
150,32,send,0
156,32,receive,1
157,33,receive,0
158,33,internal,0
159,34,internal,0
164,34,receive,1
165,35,receive,1
167,35,receive,0
173,36,receive,0
174,36,receive,0
175,37,send,0
179,37,receive,0
183,38,receive,0
185,38,receive,0
186,39,internal,0
190,39,receive,0
192,40,receive,1
193,40,receive,0
196,41,receive,0
197,41,internal,0
198,42,internal,0
204,42,receive,0
208,43,receive,0
209,43,receive,0
210,44,internal,0
214,44,receive,2
215,45,receive,2
216,45,receive,1
218,46,receive,0
223,46,receive,1
224,47,receive,1
226,47,receive,1
229,48,receive,1
231,48,receive,2
234,49,receive,1
235,49,receive,2
238,50,receive,2
239,50,receive,1
242,51,receive,1
246,51,receive,0
247,52,internal,0
255,52,receive,0
256,53,internal,0
257,53,internal,0
258,54,send,0
264,54,receive,0
267,55,receive,0
268,55,receive,1
270,56,receive,1
272,56,receive,0
277,57,receive,1
278,57,receive,1
279,58,receive,1
282,58,receive,1
285,59,receive,0
288,59,receive,0
292,60,receive,0
293,60,receive,0
295,61,receive,1
